screen_name,Year,Month,Date,text,likes,replies,retweets
mugshotracket,2019,2,19,"Remember when REPUBLICAN lawmakers in NC proposed exempting mugshots from public record? Pull your head out @rlmac2
 #nypol #FOIA #opengovhttps://www.wral.com/proposed-mugshots-laws-may-do-little-to-curb-worst-actors-/13720084/Â â€¦",0,0,0
ai_smq,2019,2,19,"The CIA FOIA Document I've been talking about was covered by @Kev_Baker_Show. Thanks for the plug Kev.
 
 All of this is because of the research of @Buster1978Ca
 #mandelaeffect #CIA #FOIA #1A #amreading #timetravel #paranormal 
 
 The Kev Baker Showhttps://tfrlive.com/the-kev-baker-show-84387/Â â€¦",6,1,1
MuckRock,2019,2,19,"ICYMI, last week in #FOIA saw HUDâ€™s FOIA system down, a #NorthDakota bill to restrict public records access, and a Portland police lieutenant texting an #AltRight leader https://buff.ly/2TWz1GtÂ pic.twitter.com/1DXBiAKlFN",0,0,1
CaulfieldCM,2019,2,19,"Does the government have to explain why it allowed two Ebola patients to use drugs that had not yet been approved for human testing? In the latest in this #FOIA saga, one U.S. judge said no. http://kjzz.org/content/766256/federal-court-blocks-disclosure-fda-decision-untested-ebola-drugÂ â€¦",0,0,0
tobecb,2019,2,19,Journalist sues to see secret investments in Public Pension https://www.thenews-messenger.com/story/news/2019/02/19/lawsuit-necessary-get-details-66-b-ohio-pension-fund-investments/2904228002/Â â€¦ @FOIAFeed @weareoversight @foiamapper #FOIA @MuckRock @JudicialWatch @FOIACentre @FreedomofPress @freepress @SecureDrop @pressfreedom @OpenSecretsDC @rcfp @JudicialWatch @tyillc @GovernmentTran1,0,0,0
SPettirossi,2019,2,19,#corruzione e #anticorruzione #cittadinanza #trasparenza #foia #open #opengovernment #democracy #democrazia #privacy #wegov #opengov @UnipgSciPolpic.twitter.com/iwQRnFmhEq â€“ at Universita Degli Studi Di Perugia,0,0,0
MuckRock,2019,2,19,Release Notes: More control over where #FOIA requests and appeals go https://buff.ly/2DVM0BlÂ by @morisypic.twitter.com/UxIpBSMFS4,0,0,0
GovQA,2019,2,19,The Interior Department revisits current public record laws after facing nearly 130 FOIA-related lawsuits in 2018. https://n.pr/2DVi8F8Â #publicrecords #foia #transparency,0,0,0
SCPressAssoc,2019,2,19,"""The changes are really incredible,"" said Adam Marshall, a staff attorney with @rcfp. ""And not in a good way."" - @NPR #FOIA https://www.npr.org/2019/02/17/694466402/interior-dept-s-push-to-limit-public-records-requests-draws-criticism?fbclid=IwAR152lH27bKGCnPBV0mUBKqlLCIAcykxhPI4zVni9Zd9qAnKx3__WLT4ZX0Â â€¦",0,0,0
opengovva,2019,2,19,"#VCOG daily #access news, 2/19/19: subcommittee video; policy, individuals; #FERPA FAQ #FOIA #opengov #transparency https://www.opengovva.org/transparency-news-21919Â â€¦",2,0,0
debterazer_com,2019,2,19,"RT @brokeandbroker: The Apple of My Ire (http://BrokeAndBroker.comÂ Blog) UPDATED February 19, 2019
 http://www.brokeandbroker.com/4441/apple-sec-doj/Â â€¦ #SEC #DOJ #FINRA #AAPL #Apple #CriminalLaw #WallStreet #Stockmarkets #FOIA #Fraud #InsiderTrading #Stockbrokers #Traders #Trading #Compliance #Regulation",0,0,0
brokeandbroker,2019,2,19,"The Apple of My Ire (http://BrokeAndBroker.comÂ Blog) UPDATED February 19, 2019
 http://www.brokeandbroker.com/4441/apple-sec-doj/Â â€¦ #SEC #DOJ #FINRA #AAPL #Apple #CriminalLaw #WallStreet #Stockmarkets #FOIA #Fraud #InsiderTrading #Stockbrokers #Traders #Trading #Compliance #Regulation",0,0,0
MuckRock,2019,2,19,.@resentfultweet on finding some small comfort in the knowledge that his #FOIA request outlive him https://buff.ly/2EhNCXyÂ pic.twitter.com/8XSE5aTT7A,4,0,1
Neil_Wilby,2019,2,19,"Appears that @PFEW_HQ is prepared to deceive, wilfully breach #FOIA and @CollegeofPolice Code of Ethics, Authorised Professional Practice to conceal information that properly falls for disclosure:https://www.whatdotheyknow.com/request/transforming_psd_and_peer_review#outgoing-857152Â â€¦",2,0,4
AaronSwartzDay,2019,2,19,Wow! #history #FOIA #fuckyeah !https://twitter.com/_rshapiro/status/1096616823859011584Â â€¦,6,1,3
hughbarnard,2019,2,19,"Yes, I think it's time for another 'about to be rejected' #FOIA request to see whether public money is changing hands.",0,0,0
amlecciones,2019,2,19,@SCOTUSblog @PressSec @WhiteHouse @POTUS Where is #ruthginsburg? #74days #FOIA,0,0,0
MargSame,2019,2,19,#FOIA,0,1,0
JasonLeopold,2019,2,19,Am I going to have to #FOIA this too? https://twitter.com/realDonaldTrump/status/1097698985953898497Â â€¦,147,7,20
julissa111,2019,2,19,"Look up â€œbreaking an NDA in Illinoisâ€ basically, HBC has nullified these NDAs based on the illegal activity and abuse. #FOIA",5,0,1
julissa111,2019,2,19,"Can someone please produce your NDA? That in and of itself cannot be illegal, RIGHT? #FOIA",0,0,0
DudeBroman6,2019,2,19,"@Potus: I Donâ€™t Trust People Anymore: http://youtu.be/ifDP_2e3b6Y#youÂ 
 #StrangerThings #Privacy #CIA #HumanRights #surveillance #DeepState #FollowTheWhiteRabbit #TheStorm #QAnon #POTUS #resistance #MAGA #NSA #8chan #horror #Wikileaks #XFiles #MKUltra #FOIA #OperationMockingbird",0,2,0
mugshotracket,2019,2,19,Yet another egregious infringement of public records laws in NY has been proposed! This completely flies in the face of the spirit of open government. #FOIA #nypol #killthisbillhttps://twitter.com/danspapers/status/1097122995431079944Â â€¦,0,0,0
JasonLeopold,2019,2,19,"From CIA in response to my #FOIA. 
 
 Internal June 2017 email (REDACTED) about Trump tweet on North Korea/China pic.twitter.com/zg15VL5LfK",20,5,8
MuckRock,2019,2,19,50 Cakes of #FOIA: The saga continues https://buff.ly/2Neiw5PÂ pic.twitter.com/Pgt9sXeBgi,1,0,0
MuckRock,2019,2,18,"#CIA manages the impossible, responds to a #FOIA request about the #JFK assassination with *less* information than we had to begin with https://buff.ly/2EiZBnJÂ pic.twitter.com/UlsIbJkTut",15,0,4
JasonLeopold,2019,2,18,"Via my #FOIA: ODNI collects all of Trump's ""intel"" tweets, has some commentary about them, which are redacted (in a separate doc). 1/ pic.twitter.com/7UaZL4N2Gx",38,7,26
blackvaultcom,2019,2,18,"You gotta love this. In paragraph 1, a document is said to have been forwarded to this agency for review. In paragraph 4, they say they can neither confirm nor deny that documents relating to my request exist.
 
 I mean - really think about that for a moment... 
 
 #blackvault #FOIA pic.twitter.com/Nt6LjWfJSz",31,8,13
MuckRock,2019,2,18,#FOIA shows #Trump-owned properties continue to benefit from his Presidency https://buff.ly/2V7nOTMÂ pic.twitter.com/VqMrN9CUYn,3,0,1
resentfultweet,2019,2,18,"Incidentally, my only â€œNewsroomâ€ take is that the reboot would definitely include a B plot about #FOIA-ing Trumpâ€™s tweets.",4,1,0
TimInHonolulu,2019,2,18,"Here is the @TheJusticeDept response to my BNL #FOIA. 
 
 ""Was ist die BNL?"" 
 
 @FBIWFOpic.twitter.com/ibFrcsi3vp",4,2,3
DudeBroman6,2019,2,18,"@Potus: I Donâ€™t Trust People Anymore: http://youtu.be/ifDP_2e3b6Y#youÂ 
 #StrangerThings #Privacy #CIA #HumanRights #surveillance #DeepState #FollowTheWhiteRabbit #TheStorm #QAnon #POTUS #resistance #MAGA #NSA #8chan #horror #Wikileaks #XFiles #MKUltra #FOIA #OperationMockingbird #altfolk",0,0,0
MuckRock,2019,2,18,"Under #Trump, a strained #FOIA continues to show its seams - While the changes in transparency under this administration were predictable, that doesnâ€™t make them any less challenging https://buff.ly/2TZd1uIÂ pic.twitter.com/AewzQpojsw",1,0,1
pseudonymage,2019,2,18,I'm sure there's a perfectly innocent reason for this undertaking. #privacy #foia https://twitter.com/PrivacyDigest/status/1097595610318950401Â â€¦,0,0,0
hicestveritas1,2019,2,18,"@realDonaldTrump @senatemajldr @SpeakerPelosi @TomFitton @JudicialWatch YES,
 We The People Demand Transparency & Accountability From Our Congress Now !!
 #FOIA @TomFitton Please Tom Sue !!https://twitter.com/TexPatriotGirl/status/1097370511556952064Â â€¦",1,0,0
vecirex,2019,2,18,"There are only ~shallow @KPMG_CH () audits -- but even here @swisspost withholds the reports.
 
 What we freed by #FOIA requests is this:
 1. https://noevoting.ch/public/downloadable/arg_d/Zertifikat_1-4.pdfÂ â€¦ (PDF)
 2. https://noevoting.ch/public/downloadable/arg_d/Zertifikat_2-4.pdfÂ â€¦ (PDF)
 3. https://noevoting.ch/public/downloadable/arg_d/Zertifikat_3-4.pdfÂ â€¦ (PDF)
 4. https://noevoting.ch/public/downloadable/arg_d/Zertifikat_4-4.pdfÂ â€¦ (PDF)
 
 #parlCHpic.twitter.com/90kLaG6pLt",6,3,3
brokedown_brain,2019,2,18,"Sample #FOIA re: #Q779 (""Consumer Protection Agency. Sen Warren. CORRUPTION/INFILTRATION/SLUSH FUND."") REQUEST: ""During the period starting July 2011 through November 2017, please provide records of the actual payouts/distributions by the #CFPB to third parties (cont.) #wwg1wgahttps://twitter.com/thehill/status/1097567705933275137Â â€¦",2,1,1
ai_smq,2019,2,18,"Part 1 in a small series about the CIA FOIA Document explaining that reality is a hologram and so is our consciousness.
 
 #CIA #FOIA #1A #amreading #timetravel #paranormal #oldearther #retrocausality #mandelaeffecthttps://youtu.be/Qq0e_SyW_dwÂ",5,2,2
mablanes,2019,2,18,"Morocco, UNESCO Agree to Cooperate on Right to Access to Information https://www.moroccoworldnews.com/2019/02/266131/morocco-unesco-access-information/Â â€¦ #FOIA #transparency",0,0,0
WhirlwindWisdom,2019,2,18,"#FOIA Docs Reveal Obama FBI Covered Up ""Chart"" Of Potential #HillaryClinton Crimes
 Obama's DOJ was Crooked for Hillary https://www.zerohedge.com/news/2019-02-15/foia-docs-reveal-obama-fbi-covered-chart-potential-hillary-clinton-crimesÂ â€¦ #FBICorruption #PresidentsDay",0,0,0
_rshapiro,2019,2,18,Chilling w/ @kenklippenstein irl. Word. #FOIA https://twitter.com/kenklippenstein/status/1097541669472342017Â â€¦,15,0,0
hdalmage,2019,2,18,â¦@AMCusacâ© Professor Cusac giving a workshop on the Freedom of Information Act. #FOIA #RooseveltUniversitypic.twitter.com/LS3KDIqeEE,2,0,0
WNJLLP,2019,2,18,Welcome to those attending today's #FOIA webinar with @bdwassom and Kris Araya. http://dld.bz/hjverÂ,2,0,0
GianlucaSgueo,2019,2,18,"50 years of #FOIA celebrated through the failures that @ProPublica reporters has on public records ""Delayed, Denied, Dismissed"" https://www.propublica.org/article/delayed-denied-dismissed-failures-on-the-foia-frontÂ â€¦ #transparency",2,0,3
blackvaultcom,2019,2,18,I always got a kick out of the @ODNIgov instructions about daily briefings for @realDonaldTrump -- wherein they requested lots of pictures and limited acronym use: http://www.theblackvault.com/documentarchive/office-of-the-director-of-national-intelligence-odni-and-central-intelligence-agency-cia-memos-on-creating-presidential-daily-briefs-for-donald-trump/Â â€¦ #FOIA,2,0,0
benbragdon,2019,2,18,"If he had released his travel expenditures when the reporters requested them, we could have told him sooner! #transparency #FOIA https://twitter.com/mikeshepherdME/status/1097518389231271938Â â€¦",56,2,12
nika_desert,2019,2,18,"We need more transparency in US government #FOIA
 https://www.npr.org/2019/02/17/694466402/interior-dept-s-push-to-limit-public-records-requests-draws-criticismÂ â€¦",0,0,0
resentfultweet,2019,2,18,"Happy #PresidentsDay, please don't #FOIA the tweets. https://twitter.com/MuckRock/status/1097519114363551745Â â€¦",2,0,0
MuckRock,2019,2,18,"One thing we get asked about a lot is if it's possible to #FOIA for XYZ thing that @POTUS was reported to have done or said. In the overwhelming majority of cases, the answer is no, for reasons we'll outline this #PresidentsDay https://buff.ly/2Ef5LoMÂ pic.twitter.com/weyW0YUh42",2,1,5
digiphile,2019,2,18,"â€œKnowledge will forever govern ignorance: And a people who mean to be their own governors, must arm themselves with the power which knowledge gives.â€-James Madison https://www.loc.gov/resource/mjm.20_0155_0159/?sp=1&st=textÂ â€¦ #presidentsday #foia #opengovpic.twitter.com/stNZDFmWxa",1,0,1
MuckRock,2019,2,18,"MuckRockâ€™s #Presidential records primer - You canâ€™t #FOIA #Nixon anymore, and other lessons of the #PresidentialRecordsAct https://buff.ly/2UZNCAQÂ pic.twitter.com/xPhHLQGphJ",7,1,2
InqCVargas,2019,2,18,"Philly's records retention schedule: All of @phillymayor's correspondence are to be kept permanently. However, mayor deleted his text messages ""to clear space."" (He has one cell for personal & city biz) 
 #FOIA experts see the deletion as problematic. 
 https://www.philly.com/news/philadelphia-mayor-jim-kenney-deleted-texts-public-records-transparency-20190216.html?fbclid=IwAR3xs1HGBSWkqJJciayLaZ0mtspkAJV1iJGMFBZ-93ZReW5VZwrVpvot_7Y&__vfz=medium%3DsharebarÂ â€¦",34,15,29
Phaseit,2019,2,18,"Thank @CatoInstitute for these valuable #FOIA materials https://www.cato.org/events/foia-you-tips-tricks-war-storiesÂ â€¦
 
 Also, my personal thanks to @GabeG0 for the original reference.",0,0,0
kunhardtphoto,2019,2,18,#mepolitics #FOIA #journalismhttps://twitter.com/DieterBradbury/status/1097224192083279873Â â€¦,2,0,1
opendata_hk,2019,2,18,The new FOI consultation is recommending #HongKong charges for #FOIA. We have so few rights in Hong Kong are you happy to have this one taken away? Come to our meetup at HKU tomorrow to discuss how we still have a say https://www.facebook.com/events/385615578667589/Â â€¦ #opendata #transparencypic.twitter.com/1oa0lE0Az2,2,0,4
opengovva,2019,2,18,"#VCOG daily #access news, 2/18/19: working papers; closed door election date?; protest texts #foia #opengov #transparency https://www.opengovva.org/transparency-news-21819Â â€¦",1,1,0
letgoofmyfannie,2019,2,18,"@Potus: I Donâ€™t Trust People Anymore: http://youtu.be/ifDP_2e3b6Y#youÂ 
 #StrangerThings #Privacy #CIA #HumanRights #surveillance #DeepState #FollowTheWhiteRabbit #TheStorm #QAnon #POTUS #resistance #MAGA #NSA #8chan #horror #Wikileaks #XFiles #MKUltra #FOIA #OperationMockingbird #altfolk",1,0,0
DudeBroman6,2019,2,18,"@Potus: I Donâ€™t Trust People Anymore: http://youtu.be/ifDP_2e3b6Y#youÂ 
 #StrangerThings #Privacy #CIA #HumanRights #surveillance #DeepState #FollowTheWhiteRabbit #TheStorm #QAnon #POTUS #resistance #MAGA #NSA #8chan #horror #Wikileaks #XFiles #MKUltra #FOIA #OperationMockingbird #WWG1GWA",0,0,0
UNreal_Donald_T,2019,2,18,".
 It looks as if Minnesota has serious problems with the #BigMining mob. You guys have a real fight on your hands as Trump's #YesMen roll back regulations at @EPA & @Interior 
 Now the buggers are even blocking #FOIA requests in bulk
 .
 #CleanWater #CleanAir #CleanPower 
 .
 https://twitter.com/RWPUSA/status/1097305102560518145Â â€¦",0,0,0
ODonnell__Abu,2019,2,18,"Why is there a need to limit access if there is nothing to hide?
 
 #InteriorDepartment
 #FOIA
 #1A
 #Transparency
 #Dictatorhttps://twitter.com/nprpolitics/status/1097121623029645313Â â€¦",0,0,0
ai_smq,2019,2,17,"Just finished my latest episode of The Lizard Ritual on TFR.
 
 @TruthFrequency
 #MandelaEffect #Occult #CIA #DoD #Paranormal #FOIA #Retrocausality #Timetravelhttps://tfrlive.com/the-lizard-ritual-with-smq-84368/Â â€¦",5,1,0
MuckRock,2019,2,17,"Ahead of Steven Mnuchin's appointment to Treasury, a #FOIA by @NatSecGeek indicated that that Mnuchin was tied to an #FBI investigation. Dem senators called for the Bureau to release the evidence, but were rejected - a week after Mnuchin was confirmed https://buff.ly/2EbKjkPÂ pic.twitter.com/9rwLMqxYz9",7,3,6
MuckRock,2019,2,17,"Driving through #Virginia, one might wonder if there was any #CivilWar trivia not deemed worthy of throwing on a plaque and setting up by a highway. Wonder no more - thanks to #FOIA, @_Tom_Nash_ has the rejects https://buff.ly/2S5bC3ZÂ pic.twitter.com/ECZ276S030",3,0,0
ShawnMusgrave,2019,2,17,Feeling a teensy bit bad for govt lawyers tasked with dancing around these tweets in every #FOIA suit against this administration. pic.twitter.com/QcM8xbQqKf,1,0,0
BBarrouquere,2019,2,17,"I love a good pubic records drop on a Sunday afternoon .....
 #FOIA
 #Partylikeajournalist",1,1,0
KymHunteratlaw,2019,2,17,"Comments from @selc_org submitted on behalf of over 100 advocacy groups argued the new rule ""would undermine government transparency, violate FOIA, and limit important public rights guaranteed by statute."" #FOIA #Sunshine #OpenGovhttps://www.npr.org/2019/02/17/694466402/interior-dept-s-push-to-limit-public-records-requests-draws-criticismÂ â€¦",2,0,1
WashingtonCOG,2019,2,17,Critics jump on the Interior Department's proposed #FOIA regulations. http://bit.ly/2TSKd6PÂ by @natehegyi via @SPRlocalnews The Interior Department has a big footprint in the Northwest.,0,0,1
heidilegg,2019,2,17,If state laws model #FOIA do we consider them all FOIA? Looks like we need a civic primer on access to public records from investigative teams like yours. @NPRWeekend did a good story this AM on #FOIA,1,1,0
GianlucaSgueo,2019,2,17,The Future of #FOIA in an #OpenGovernment World https://digitalcommons.law.villanova.edu/cgi/viewcontent.cgi?article=3389&context=vlr&utm_source=Digest&utm_campaign=f062cd5fcb-RSS_EMAIL_CAMPAIGN&utm_medium=email&utm_term=0_d90a01c7ff-f062cd5fcb-87704205Â â€¦,0,1,0
heidilegg,2019,2,17,I know they did deep digging into shell companies set up in Delaware. I interviewed them Friday for the podcast we are going to run. Thatâ€™s how they figured out a key lead. Are registered and dissolved shell companies #FOIA? Youâ€™ll know better!,0,1,0
TWallack,2019,2,17,"The WSJ Trump reporting was fantastic, but I did not think of it as a #FOIA story. Let me know if is mistaken.",0,2,0
lvgaldieri,2019,2,17,"In response to a #FOIA request made back in January 2018, the Department of Interior has released a new set of documents about the Trump administration's efforts to permit mining near the Boundary Waters. http://lvgaldieri.com/2019/02/17/a-nÂ â€¦ #mining #water",0,1,0
WandS_Headlines,2019,2,17,"#FOIA Docs Reveal #Obama #FBI Covered Up ""Chart"" of Potential #HillaryClinton Crimes: https://www.zerohedge.com/news/2019-02-15/foia-docs-reveal-obama-fbi-covered-chart-potential-hillary-clinton-crimesÂ â€¦.",0,0,0
poeboston,2019,2,17,"FYI: The @Marty_Walsh adm never did fulfill my Jan. 9, 2015 public records request DESPITE a subsequent Supervisor of Public Recordsâ€™ Order for Appeal SPR 15/181 to do so. > #bospoli #secrecy #privatization #corruption #publicrecords #FOIA #accountability #opengov @Boston2024News",1,1,0
BelsheRuby,2019,2,17,"Why
 ISN'T
 #Congress
 SUBJECT
 TO
 #FOIA? 
 #AwanBrothers
 #PakistaniSpies
 #SexHUSHMoney
 @AOCboyfriend... 
 ANYONE, ANYONE???
 WaaaazzzzUp
 @SpeakerPelosi??
 #Americans
 DESERVE
 #transparency!
 #TheGreatAwakening
 #TheStormIsHere
 #WWG1WGA
 #GodBlessAmerica https://twitter.com/TomFitton/status/1096798324009717761Â â€¦",1,0,2
open3,2019,2,17,"Der #Digitalk am 27.2. wird gemeinsam veranstaltet von
 
 @DigiSocietyAt
 @amtsgeheimnisAT
 @okfnde
 @open3 
 
 Save the date :-) 
 
 #opengov #opendata #foia #IFGhttps://twitter.com/open3/status/1097086049279508481Â â€¦",4,1,4
johnbreunig,2019,2,17,"My column on how #NewHaven produced its list of salaries in 3 days, while it took 4 month and an #FOIA complaint to get the same from #Stamford. ""(Stamford) bookkeepers are as overwhelmed as the HR department at the White House""http://bit.ly/2GzYtP9Â",5,0,1
USAMINDJOB,2019,2,17,So much for transparency. #FOIA,4,0,0
MuckRock,2019,2,17,"RSS is dead, long live RSS - MuckRock adds more ""secret"" feeds for #FOIA requests submitted to specific agencies and jurisdictions https://buff.ly/2EfBg27Â",3,0,1
TWallack,2019,2,17,Working on a presentation about public records. What are you favorite investigative stories that relied on public records? #FOIA,24,9,3
mlw975,2019,2,17,"#FOIA Docs #Reveal Obama #FBI Covered Up â€œChartâ€ Of Potential Hillary Clinton CrimesThe newly obtained emails came in response to a court ordered Freedom of Information Act (FOIA) request that the #DOJ had previously ignored
 https://www.inÂ ... https://gab.com/mlw975/posts/48972005Â â€¦",0,0,0
letgoofmyfannie,2019,2,17,"@Potus: I Donâ€™t Trust People Anymore: http://youtu.be/ifDP_2e3b6Y#youÂ 
 #StrangerThings #Privacy #CIA #HumanRights #surveillance #DeepState #FollowTheWhiteRabbit #TheStorm #QAnon #POTUS #resistance #MAGA #NSA #8chan #horror #Wikileaks #XFiles #MKUltra #FOIA #OperationMockingbird #altfolk",1,0,0
MuckRock,2019,2,17,"Does your right to know which companies are receiving your tax dollars outweigh those companiesâ€™ rights to competitive secrets? Thatâ€™s the question at stake in an upcoming #SupremeCourt case set to be heard in April, with huge implications for #FOIA https://buff.ly/2IfOYpDÂ pic.twitter.com/a0nNZYJdZv",2,0,2
letgoofmyfannie,2019,2,17,"@Potus: I Donâ€™t Trust People Anymore: http://youtu.be/ifDP_2e3b6Y#youÂ 
 #StrangerThings #Privacy #CIA #HumanRights #surveillance #DeepState #FollowTheWhiteRabbit #TheStorm #QAnon #POTUS #resistance #MAGA #NSA #8chan #horror #Wikileaks #XFiles #MKUltra #FOIA #OperationMockingbird #QArmy",0,0,0
MuckRock,2019,2,17,"MuckRock is offering free ""Mini Pro"" accounts for recently laid-off reporters https://buff.ly/2DGZocwÂ #FOIA #journalismpic.twitter.com/1SfobGgH1q",3,0,4
JGodarn,2019,2,17,"@Potus: I Donâ€™t Trust People Anymore: http://youtu.be/ifDP_2e3b6Y#youÂ 
 #StrangerThings #Privacy #CIA #HumanRights #surveillance #DeepState #FollowTheWhiteRabbit #TheStorm #QAnon #POTUS #resistance #MAGA #NSA #8chan #horror #Wikileaks #XFiles #MKUltra #FOIA #OperationMockingbird",0,0,0
SimonSays_AI,2019,2,17,"Know how the Freedom of Information Act (FOIA) works in this episode of Stuff You Should Know Podcast (Transcript).
 
 #FOIA
 #FreedomofInformationAct
 #Information
 #Transcript
 #Podcast
 #TranscriptionServicehttps://says.si/2nA82SNÂ",0,0,0
Aethonaia,2019,2,16,#FOIA Docs REVEAL #Obama #FBI COVERED UP â€œCHARTâ€ Of Potential #HillaryClinton #Crimes .The newly obtained emails came in response to a court ordered Freedom of Information Act (FOIA) request that the #DOJ had previously ignored https://www.infowars.com/foia-docs-reveal-obama-fbi-covered-up-chart-of-potential-hillary-clinton-crimes/Â â€¦ #Democrats #Hillary #Clinton,0,0,2
blackvaultcom,2019,2,16,"1/2 One other comment about OSD having ""another program."" My ORIGINAL #FOIA request, back in 2017, which yielded a ""no records"" response at the time, did not ask for documents on the program name AATIP, any variation of it, but rather...",2,1,0
Debbideedoodah,2019,2,16,Why is Congress not subject to #FOIA? @SpeakerPelosi - let's get this situation changed. You said you welcome #transparency. Let's do it!https://twitter.com/TomFitton/status/1096798324009717761Â â€¦,0,0,0
Debbideedoodah,2019,2,16,Why is Congress not subject to #FOIA? @SpeakerPelosi - let's get this situation changed. You said you welcome #transparency. Let's do it!,1,0,0
LoevyAndLoevy,2019,2,16,"The L&L FOIA team is taking on #Chicago's Budget Committee after they failed to produce their current term's attendance records. 
 
 Transparency is step #1 in maintaining accountability. Ignoring #FOIA requests is a disservice to the residents of our city.
 
 http://ow.ly/UR0t50lz99IÂ",0,0,0
presroi,2019,2,16,"Hey everyone. In case you are curious on what happened with that @EU_Commission article on medium that was later removed (because everyone else is too stupid to understand it correctly), I suggest you use http://asktheeu.orgÂ to request the Commission's drafts and notes. #FOIA",58,3,14
ai_smq,2019,2,16,"DoD FOIA Request that changes the game for the Mandela Effect Community
 
 ""...the human mind is also a hologram which attunes itself to the universal hologram...""
 
 #MandelaEffect #Retrocausality #Paranormal #1A #CIA #DOD #FOIA #Timetravel
 #Kundalini
 https://www.cia.gov/library/readingroom/docs/CIA-RDP96-00788R001700210016-5.pdfÂ â€¦",9,1,3
SusanMaret,2019,2,16,https://www.propublica.org/article/hud-system-for-processing-public-records-requests-died-during-the-shutdownÂ â€¦ #FOIA,0,0,0
RoseofArlVA,2019,2,16,That would make an excellent Freedom of Information Act #FOIA request to the WH. Though he may use a staffing agency... https://twitter.com/SassyKadiK/status/1096759888217280514Â â€¦,0,0,0
MarkSZaidEsq,2019,2,16,"They still have documents in their collection. That was the purpose of the #FOIA lawsuit. 
 
 https://www.washingtonpost.com/archive/lifestyle/1996/03/17/the-spy-who-loved-him/91843a35-2027-486c-874c-b67a51cce9f6/?utm_term=.803aa6dcb397Â â€¦",1,2,0
ChiuAngelaS,2019,2,16,"A #FOIA request reveals that in 2013, SOAS, University of London, accepted the gift of a 2,000-yr old Thai ceramic from Ban Chiang, Southeast Asia's most important - and famously looted - prehistoric site, without doing any due diligence http://bit.ly/2DJdzh9Â",12,1,7
MuckRock,2019,2,16,MuckRock's guide to the nine federal #FOIA exemptions: https://buff.ly/2V2SLInÂ pic.twitter.com/HbdzfQraFP,2,0,3
MuckRock,2019,2,16,"""If you'reading my #FOIA release, I'm already dead."" https://buff.ly/2Bzri9VÂ pic.twitter.com/QmGbzllpLO",2,0,1
MarkSZaidEsq,2019,2,16,"I interviewed him 20+ years ago when I was working #FOIA case abt #WinstonScott, his last Station Chief in #MexicoCity. Later subject of @jeffersonmorley's book ""Our Man in Mexico"". Autographed copy on bookshelf of course!",1,1,0
CONELRAD6401240,2019,2,16,I escalated an old #FOIA to NARA head @dferriero & also let him know that the customer service number at the National Personnel Records Center is useless. We'll see what happens.pic.twitter.com/y7hKnVAXcC,3,0,0
Aloha_Analytics,2019,2,16,"The Awanâ€™s can get access to Congress, but not the American people? #AwanBros #AwanGate #FOIA",3,1,0
MuckRock,2019,2,16,"MuckRock is offering free ""Mini Pro"" accounts for recently laid-off reporters https://buff.ly/2EemSY6Â #FOIA #journalismpic.twitter.com/r97rslZb10",0,1,3
avoiceforchoice,2019,2,16,".@FDA's response to #FOIA request for the clinical trial data used to approve #vaccines for use on #Pregnant #women: â€œWe have no records responsive to your requests."" #VaccineSafety #Pregnancy #Babies #InformedConsent #ChildrensHealth #Parenting #Newshttps://childrenshealthdefense.org/news/fda-admits-that-government-is-recommending-untested-unlicensed-vaccines-for-pregnant-women/Â â€¦",4,0,4
AdvertisingLaw,2019,2,16,"FOIA Docs Reveal Obama FBI Covered Up ""Chart"" Of Potential Hillary Clinton Crimes | Zero Hedge http://bit.ly/2GuSWcfÂ #FOIA",0,0,1
TrophyTruck_Q,2019,2,16,"#FOIA Docs Reveal Obama FBI Covered Up ""Chart"" Of Potential Hillary Clinton Crimes.
 
 Newly obtained emails came in response to a court ordered Freedom of Information Act (FOIA) request that the DOJ had previously ignored.
 #LockHerUp
 #GrossNegligence
 #MAGA
 https://www.zerohedge.com/news/2019-02-15/foia-docs-reveal-obama-fbi-covered-chart-potential-hillary-clinton-crimesÂ â€¦",79,4,85
RichDolan,2019,2,16,"Richard Dolan Talks The Scientific Case for Sasquatch with Jeffrey Meldrum Ph.D.Â 
 http://bit.ly/2HqP5yuÂ 
 #RichardDolan #SSP #UAP #UFO #IntelligentDisclosure #Truth #SecretSpaceProgram #Declassify #FOIA pic.twitter.com/3i3kcZMHEN",18,1,7
a_marshall_plan,2019,2,16,Opening brief filed in the first Exemption 4 #FOIA case to be taken by #SCOTUShttps://twitter.com/big_cases/status/1096592316691828736Â â€¦,4,0,5
AlongFarther,2019,2,16,My wild guess is that Trumpâ€™s mystery data source is Faux News and CONservative radio hosts. Thank you both for pursuing the truth! Please keep us posted on this #FOIA request. #NationalEmergencyMyasshttps://twitter.com/benjaminwittes/status/1096521160785833985Â â€¦,0,0,0
FreedomsWall,2019,2,16,"No, what should and will be investigated now that AG Barr is on the case, is #Obama using an alias to covertly communicate classified information with #CrookedHillary on her private email server to get around #FOIA requests. And lies about it!
 
 https://www.realclearpolitics.com/2018/01/24/obama039s_emails_the_key_to_why_clinton_wasn039t_indicted_432356.htmlÂ â€¦",0,0,0
